call_id,caller_id,receiver_id,timestamp,duration_sec,call_type,status
C0077055,P03095,P01099,2025-11-15 08:02:06,454,SMS,Answered
C0077056,P01656,P05564,2025-03-19 08:53:33,428,Voice,Answered
C0077057,P00705,P08871,2025-06-14 04:18:56,361,VoIP,Answered
C0077058,P00545,P03339,2025-04-06 08:10:11,311,Voice,Answered
C0077059,P03315,P08823,2025-02-25 15:36:17,284,Voice,Missed
C0077060,P07750,P09550,2025-09-02 19:07:56,384,VoIP,Missed
C0077061,P08981,P08927,2025-05-09 18:25:45,95,Voice,Answered
C0077062,P08710,P02459,2025-01-30 20:08:55,513,SMS,Answered
C0077063,P03451,P05848,2025-09-05 22:18:42,670,Voice,Answered
C0077064,P02126,P02569,2025-02-19 09:40:43,303,Voice,Answered
C0077065,P09006,P09102,2025-12-09 06:41:52,651,SMS,Answered
C0077066,P03202,P09403,2025-02-28 15:59:55,641,Voice,Answered
C0077067,P05238,P09612,2025-02-13 23:22:18,859,Voice,Answered
C0077068,P01349,P05779,2025-10-05 02:35:36,50,Voice,Answered
C0077069,P02061,P09083,2025-10-17 19:31:06,823,VoIP,Missed
C0077070,P06914,P03837,2025-11-28 10:33:04,477,Voice,Answered
C0077071,P00936,P01486,2025-04-20 12:08:37,610,Voice,Answered
C0077072,P01710,P00839,2025-02-25 06:33:11,176,VoIP,Missed
C0077073,P05569,P02365,2025-02-19 23:34:28,476,Voice,Answered
C0077074,P04871,P09621,2025-02-10 04:14:46,9,Voice,Answered
C0077075,P08746,P06852,2025-09-23 04:07:17,276,Voice,Answered
C0077076,P02091,P09868,2025-08-15 04:18:31,552,Voice,Voicemail
C0077077,P06201,P03062,2025-11-11 19:13:14,648,Voice,Answered
C0077078,P03581,P05278,2025-02-06 07:57:13,184,Voice,Missed
C0077079,P05734,P00551,2025-01-20 04:18:17,405,Voice,Answered
C0077080,P06769,P06910,2025-11-14 07:24:56,45,Voice,Answered
C0077081,P09389,P03860,2025-03-18 12:42:33,892,VoIP,Answered
C0077082,P09226,P05986,2025-05-21 06:15:42,140,Voice,Answered
C0077083,P08467,P06787,2025-03-13 14:46:15,777,SMS,Missed
C0077084,P08416,P05062,2025-02-04 23:38:37,59,VoIP,Answered
C0077085,P09373,P00370,2025-11-04 14:03:37,656,Voice,Answered
C0077086,P00936,P07904,2025-03-24 17:13:35,662,Voice,Answered
C0077087,P03984,P05825,2025-08-16 03:05:31,590,Voice,Answered
C0077088,P02933,P00716,2025-06-16 17:56:09,560,Voice,Missed
C0077089,P04765,P01260,2025-01-30 17:53:32,778,Voice,Answered
C0077090,P05226,P02550,2025-09-06 06:10:56,520,Voice,Answered
C0077091,P01869,P02759,2025-03-03 15:42:18,874,SMS,Answered
C0077092,P06357,P07517,2025-09-14 09:24:14,848,Voice,Answered
C0077093,P01228,P07478,2025-01-15 05:34:41,282,Voice,Answered
C0077094,P05441,P02177,2025-12-22 02:38:26,433,Voice,Answered
C0077095,P07242,P02432,2025-06-26 07:29:38,774,Voice,Missed
C0077096,P04317,P05796,2025-01-23 15:16:48,854,VoIP,Voicemail
C0077097,P06345,P05773,2025-04-10 02:28:49,205,Voice,Answered
C0077098,P06098,P02210,2025-02-27 23:45:05,452,VoIP,Missed
C0077099,P08960,P01555,2025-11-17 05:41:26,535,VoIP,Answered
C0077100,P00889,P04429,2025-08-02 06:10:50,791,Voice,Answered
C0077101,P08553,P03725,2025-01-30 20:36:02,363,VoIP,Answered
C0077102,P03348,P06574,2025-08-09 21:06:12,453,SMS,Answered
C0077103,P01793,P07808,2025-12-26 13:06:07,890,Voice,Answered
C0077104,P00462,P09537,2025-09-15 14:46:41,546,Voice,Answered
C0077105,P02811,P05305,2025-11-08 18:38:51,683,Voice,Answered
C0077106,P05225,P02344,2025-10-18 19:12:42,835,Voice,Answered
C0077107,P04630,P00208,2025-08-03 10:39:41,594,Voice,Answered
C0077108,P01944,P07160,2025-04-11 02:22:19,353,Voice,Missed
C0077109,P05137,P06641,2025-02-25 04:38:35,291,Voice,Answered
C0077110,P02034,P01907,2025-08-08 13:50:35,697,Voice,Answered
C0077111,P02649,P08377,2025-09-18 13:27:28,791,Voice,Answered
C0077112,P03797,P09879,2025-04-25 12:57:02,780,Voice,Answered
C0077113,P01678,P02613,2025-02-25 13:26:52,457,Voice,Answered
C0077114,P00645,P00169,2025-03-03 01:41:14,408,VoIP,Answered
C0077115,P00388,P08231,2025-12-08 10:57:24,105,VoIP,Answered
C0077116,P06304,P09388,2025-06-23 22:49:59,583,Voice,Answered
C0077117,P08097,P05948,2025-12-10 09:19:43,402,Voice,Missed
C0077118,P02130,P06572,2025-03-01 06:03:46,50,Voice,Answered
C0077119,P08038,P01018,2025-12-29 19:16:14,425,VoIP,Answered
C0077120,P06062,P07158,2025-09-15 18:41:56,456,Voice,Answered
C0077121,P03725,P01303,2025-01-18 08:04:46,822,Voice,Missed
C0077122,P03608,P03788,2025-10-22 04:30:35,597,VoIP,Answered
C0077123,P09074,P02343,2025-05-10 22:29:08,578,Voice,Missed
C0077124,P02815,P04155,2025-03-08 08:38:00,393,Voice,Answered
C0077125,P03134,P03135,2025-09-19 14:01:17,136,Voice,Answered
C0077126,P00491,P09068,2025-06-05 09:22:22,809,Voice,Answered
C0077127,P09111,P05882,2025-12-29 01:47:38,795,Voice,Answered
C0077128,P01522,P04200,2025-01-14 02:50:44,71,Voice,Answered
C0077129,P08446,P07783,2025-09-12 11:43:54,368,Voice,Answered
C0077130,P09325,P06472,2025-03-01 04:28:22,697,Voice,Answered
C0077131,P05439,P06565,2025-05-01 07:08:33,570,Voice,Answered
C0077132,P04059,P03986,2025-08-01 21:24:26,430,Voice,Answered
C0077133,P01961,P01341,2025-09-10 18:59:20,481,SMS,Voicemail
C0077134,P03862,P04854,2025-12-29 04:29:44,588,VoIP,Answered
C0077135,P07543,P02033,2025-07-26 12:33:29,881,Voice,Answered
C0077136,P04299,P00512,2025-06-24 07:36:07,622,Voice,Answered
C0077137,P00869,P00870,2025-08-12 15:23:19,530,Voice,Answered
C0077138,P04394,P09268,2025-09-24 06:29:19,582,Voice,Answered
C0077139,P03812,P03916,2025-11-09 21:52:16,202,Voice,Voicemail
C0077140,P00311,P01174,2025-03-05 10:58:41,400,Voice,Answered
C0077141,P09139,P05176,2025-07-12 09:57:03,201,Voice,Answered
C0077142,P07006,P04396,2025-05-24 12:36:56,526,Voice,Answered
C0077143,P02170,P06502,2025-02-23 05:02:10,249,Voice,Answered
C0077144,P00499,P00139,2025-07-14 04:27:35,163,Voice,Answered
C0077145,P07525,P00269,2025-05-26 23:01:56,225,Voice,Answered
C0077146,P06182,P04239,2025-07-24 03:05:37,475,Voice,Answered
C0077147,P03205,P07418,2025-02-17 05:08:00,525,VoIP,Answered
C0077148,P04419,P08516,2025-02-26 18:19:53,561,Voice,Answered
C0077149,P06485,P08509,2025-06-18 14:12:47,94,Voice,Answered
C0077150,P02407,P09692,2025-08-13 08:17:26,420,Voice,Missed
C0077151,P08067,P09015,2025-07-05 08:45:43,870,Voice,Answered
C0077152,P05009,P01474,2025-09-24 22:59:20,131,Voice,Answered
C0077153,P01488,P08150,2025-04-25 14:41:39,853,Voice,Answered
C0077154,P05019,P08284,2025-01-19 12:21:54,352,VoIP,Answered
C0077155,P04177,P07035,2025-02-03 12:01:23,601,Voice,Answered
C0077156,P07109,P00120,2025-07-05 06:24:32,238,Voice,Answered
C0077157,P04247,P01339,2025-11-22 07:03:13,471,Voice,Missed
C0077158,P02680,P09583,2025-02-01 21:46:12,352,Voice,Answered
C0077159,P00100,P03694,2025-06-03 15:06:50,227,Voice,Voicemail
C0077160,P00703,P04266,2025-03-22 13:54:48,884,SMS,Answered
C0077161,P03753,P00708,2025-03-10 03:01:23,876,Voice,Answered
C0077162,P02698,P02167,2025-11-16 01:25:25,27,Voice,Answered
C0077163,P07013,P06161,2025-04-11 20:27:59,293,Voice,Missed
C0077164,P01411,P06358,2025-07-22 13:26:48,67,Voice,Answered
C0077165,P05627,P05505,2025-06-13 06:15:53,516,Voice,Answered
C0077166,P09328,P08554,2025-08-07 08:09:45,562,Voice,Answered
C0077167,P09333,P05942,2025-02-06 13:24:24,854,Voice,Voicemail
C0077168,P03971,P03898,2025-01-18 04:41:42,27,VoIP,Answered
C0077169,P00022,P05822,2025-08-27 08:44:18,438,Voice,Answered
C0077170,P07355,P08215,2025-09-13 06:52:27,273,Voice,Voicemail
C0077171,P07898,P04747,2025-11-11 06:32:05,789,Voice,Answered
C0077172,P08176,P00742,2025-02-21 14:57:12,455,Voice,Answered
C0077173,P01941,P05118,2025-05-31 02:36:34,535,Voice,Answered
C0077174,P05837,P03480,2025-10-18 10:37:05,804,Voice,Answered
C0077175,P01847,P08302,2025-09-27 20:20:53,722,Voice,Voicemail
C0077176,P09512,P05201,2025-06-29 16:29:28,862,Voice,Answered
C0077177,P08201,P01833,2025-03-04 16:47:36,31,VoIP,Answered
C0077178,P01542,P01883,2025-01-09 08:49:45,165,SMS,Answered
C0077179,P00457,P05029,2025-10-02 16:02:11,663,Voice,Answered
C0077180,P03403,P05391,2025-03-04 13:29:22,781,Voice,Voicemail
C0077181,P05135,P06811,2025-06-20 23:54:22,642,Voice,Answered
C0077182,P04611,P01734,2025-01-20 04:05:54,79,Voice,Answered
C0077183,P08148,P08694,2025-04-08 13:31:08,580,Voice,Answered
C0077184,P08389,P04517,2025-04-08 00:41:23,107,VoIP,Answered
C0077185,P02230,P00654,2025-10-31 09:31:33,678,Voice,Answered
C0077186,P02550,P00348,2025-08-30 13:21:37,632,Voice,Answered
C0077187,P01706,P08809,2025-09-29 20:35:21,833,Voice,Answered
C0077188,P04471,P00540,2025-02-16 18:51:30,47,Voice,Voicemail
C0077189,P00893,P06861,2025-02-07 12:45:52,110,Voice,Missed
C0077190,P01792,P06335,2025-07-16 16:55:15,741,Voice,Answered
C0077191,P05403,P01115,2025-08-11 02:45:09,123,Voice,Answered
C0077192,P06856,P04677,2025-04-07 21:24:19,701,Voice,Missed
C0077193,P04155,P04840,2025-03-18 08:46:16,13,Voice,Answered
C0077194,P09569,P06685,2025-10-23 01:16:43,446,SMS,Answered
C0077195,P01657,P00119,2025-10-13 10:47:36,620,Voice,Missed
C0077196,P07333,P08647,2025-03-06 13:08:10,223,VoIP,Answered
C0077197,P03474,P03555,2025-08-27 00:59:33,554,Voice,Answered
C0077198,P03630,P07073,2025-03-19 07:23:15,725,Voice,Answered
C0077199,P07059,P02948,2025-10-04 09:56:47,839,Voice,Answered
C0077200,P06772,P01787,2025-04-26 19:19:05,882,VoIP,Answered
C0077201,P02648,P08769,2025-04-09 11:48:30,625,Voice,Answered
C0077202,P02781,P09301,2025-12-28 13:08:21,876,Voice,Answered
C0077203,P03490,P08487,2025-08-14 18:39:07,233,Voice,Answered
C0077204,P00009,P04832,2025-12-03 13:17:27,574,VoIP,Answered
C0077205,P00786,P08666,2025-12-29 04:15:41,470,Voice,Answered
C0077206,P02951,P04121,2025-10-25 20:24:12,540,Voice,Answered
C0077207,P05499,P07056,2025-05-27 18:04:05,842,VoIP,Answered
C0077208,P07380,P01733,2025-07-16 16:03:41,661,Voice,Missed
C0077209,P05975,P04844,2025-11-29 06:59:38,297,Voice,Answered
C0077210,P09722,P01926,2025-07-31 23:06:04,748,Voice,Missed
C0077211,P06612,P04538,2025-09-27 22:12:18,542,Voice,Answered
C0077212,P06899,P07414,2025-12-07 08:34:35,314,SMS,Answered
C0077213,P00794,P02862,2025-03-08 07:19:45,754,Voice,Answered
C0077214,P03259,P06584,2025-04-12 05:53:21,230,Voice,Answered
C0077215,P08602,P09666,2025-04-20 07:39:04,126,VoIP,Answered
C0077216,P07689,P04783,2025-05-10 11:33:25,599,Voice,Answered
C0077217,P03341,P00352,2025-11-22 13:23:07,222,Voice,Voicemail
C0077218,P09547,P01361,2025-08-16 05:22:59,735,SMS,Answered
C0077219,P05750,P04278,2025-03-13 03:14:27,443,Voice,Missed
C0077220,P03821,P08673,2025-08-10 03:33:51,879,Voice,Answered
C0077221,P04572,P03253,2025-09-04 06:11:44,893,Voice,Answered
C0077222,P06713,P06419,2025-12-31 10:22:59,633,Voice,Answered
C0077223,P02580,P01748,2025-07-29 20:38:48,302,Voice,Answered
C0077224,P00185,P04857,2025-05-04 05:55:57,413,VoIP,Answered
C0077225,P08219,P07374,2025-12-13 02:15:47,580,Voice,Voicemail
C0077226,P08335,P01186,2025-05-17 07:38:05,481,Voice,Answered
C0077227,P04387,P03919,2025-03-16 01:48:57,450,Voice,Voicemail
C0077228,P03303,P06651,2025-06-24 06:17:42,320,Voice,Missed
C0077229,P06369,P00126,2025-06-06 15:01:36,795,SMS,Answered
C0077230,P01451,P08939,2025-01-27 10:23:25,421,Voice,Answered
C0077231,P09283,P03188,2025-08-14 17:29:40,189,Voice,Answered
C0077232,P06240,P08511,2025-10-06 02:48:25,263,Voice,Answered
C0077233,P09107,P08572,2025-10-14 12:47:01,735,VoIP,Answered
C0077234,P05505,P04112,2025-10-12 18:54:51,585,VoIP,Answered
C0077235,P06545,P00206,2025-11-28 18:12:26,775,Voice,Answered
C0077236,P06641,P06401,2025-10-28 14:20:17,837,Voice,Answered
C0077237,P01284,P01497,2025-01-11 00:06:35,157,VoIP,Answered
C0077238,P05195,P05471,2025-12-19 13:57:40,444,Voice,Answered
C0077239,P00700,P07615,2025-08-06 07:35:03,24,Voice,Answered
C0077240,P03456,P08995,2025-12-23 07:11:16,732,VoIP,Answered
C0077241,P06756,P00777,2025-07-26 16:53:05,286,Voice,Answered
C0077242,P06801,P08203,2025-09-21 10:45:50,450,Voice,Answered
C0077243,P02679,P01474,2025-08-16 01:42:21,222,SMS,Answered
C0077244,P04680,P04650,2025-04-06 18:53:24,805,Voice,Answered
C0077245,P06834,P04091,2025-06-29 19:50:15,788,Voice,Answered
C0077246,P08333,P05144,2025-08-05 06:19:27,170,Voice,Missed
C0077247,P07984,P03203,2025-09-16 05:12:19,819,VoIP,Missed
C0077248,P05557,P05263,2025-01-28 15:30:37,464,Voice,Answered
C0077249,P00084,P07070,2025-04-20 04:44:09,309,Voice,Answered
C0077250,P01729,P04664,2025-03-25 17:50:15,459,Voice,Answered
C0077251,P09067,P04507,2025-11-11 17:40:40,370,Voice,Answered
C0077252,P03272,P06367,2025-01-05 02:01:37,522,VoIP,Answered
C0077253,P05879,P01202,2025-04-04 11:00:07,510,Voice,Answered
C0077254,P05321,P02647,2025-03-15 19:52:16,702,SMS,Answered
C0077255,P02134,P09582,2025-05-13 14:31:32,216,Voice,Answered
C0077256,P07666,P06553,2025-07-24 14:59:29,308,Voice,Answered
C0077257,P05815,P00740,2025-03-28 07:12:54,534,Voice,Answered
C0077258,P00145,P01608,2025-05-11 05:15:14,288,Voice,Answered
C0077259,P01331,P08068,2025-05-25 06:40:22,133,Voice,Answered
C0077260,P04766,P05290,2025-09-21 08:05:40,847,Voice,Answered
C0077261,P02368,P07554,2025-11-25 11:45:15,724,Voice,Answered
C0077262,P07146,P04356,2025-05-30 13:31:38,301,Voice,Voicemail
C0077263,P07828,P01267,2025-12-09 14:08:45,810,VoIP,Voicemail
C0077264,P09759,P06163,2025-03-20 06:07:23,315,Voice,Answered
C0077265,P02430,P08227,2025-02-06 21:48:09,719,VoIP,Answered
C0077266,P08047,P09448,2025-11-03 05:02:38,654,VoIP,Answered
C0077267,P01792,P08314,2025-05-08 07:53:03,227,Voice,Answered
C0077268,P06925,P09968,2025-08-31 03:21:16,435,Voice,Voicemail
C0077269,P07480,P07688,2025-10-17 11:10:54,395,VoIP,Voicemail
C0077270,P08383,P05303,2025-04-19 12:48:21,684,Voice,Answered
C0077271,P08843,P02730,2025-08-09 17:20:29,286,VoIP,Missed
C0077272,P00621,P00030,2025-08-06 09:11:06,292,Voice,Answered
C0077273,P03127,P06623,2025-03-06 09:13:59,92,SMS,Answered
C0077274,P04494,P05479,2025-09-13 10:52:08,286,VoIP,Answered
C0077275,P03489,P03578,2025-05-18 10:40:47,115,Voice,Answered
C0077276,P05225,P08450,2025-09-18 23:44:51,211,VoIP,Missed
C0077277,P07192,P00695,2025-02-21 01:11:38,604,VoIP,Voicemail
C0077278,P05889,P03507,2025-09-09 06:32:16,112,Voice,Answered
C0077279,P05807,P06094,2025-01-12 13:44:52,377,VoIP,Answered
C0077280,P00321,P01651,2025-09-10 01:06:58,396,Voice,Answered
C0077281,P08246,P00097,2025-04-08 18:47:30,235,VoIP,Answered
C0077282,P07702,P01933,2025-08-05 00:37:41,516,Voice,Answered
C0077283,P06846,P00376,2025-08-23 11:30:10,763,SMS,Missed
C0077284,P00665,P08589,2025-10-09 11:58:00,642,Voice,Answered
C0077285,P05411,P05916,2025-01-12 11:59:09,127,VoIP,Answered
C0077286,P01879,P07540,2025-12-24 17:01:38,897,Voice,Answered
C0077287,P00233,P08428,2025-05-16 14:23:16,93,SMS,Missed
C0077288,P08052,P00748,2025-10-31 13:00:13,269,Voice,Answered
C0077289,P01044,P07297,2025-01-07 01:37:47,250,Voice,Answered
C0077290,P07045,P09721,2025-01-15 21:15:22,689,SMS,Answered
C0077291,P00556,P03095,2025-08-16 18:53:28,340,Voice,Answered
C0077292,P02973,P01128,2025-06-06 05:18:55,395,Voice,Answered
C0077293,P06570,P07423,2025-10-03 05:29:04,417,Voice,Answered
C0077294,P07049,P07050,2025-07-26 04:29:49,539,Voice,Answered
C0077295,P01921,P06974,2025-05-13 20:29:26,91,Voice,Answered
C0077296,P02964,P09125,2025-08-02 12:13:12,121,Voice,Missed
C0077297,P01704,P00124,2025-07-21 04:43:40,60,VoIP,Answered
C0077298,P07560,P06948,2025-08-25 04:57:06,733,Voice,Answered
C0077299,P08365,P01192,2025-09-18 22:10:22,46,Voice,Answered
C0077300,P04107,P06955,2025-03-18 17:41:04,657,Voice,Answered
C0077301,P04666,P02329,2025-03-19 11:21:48,896,VoIP,Answered
C0077302,P04677,P05136,2025-03-11 20:03:10,588,VoIP,Answered
C0077303,P06450,P08188,2025-01-26 17:41:47,136,Voice,Answered
C0077304,P08258,P07936,2025-11-09 10:52:00,893,SMS,Missed
C0077305,P00141,P03515,2025-06-18 06:37:54,599,Voice,Answered
C0077306,P01055,P03098,2025-03-11 06:35:38,116,Voice,Answered
C0077307,P07564,P03350,2025-08-30 19:57:47,553,Voice,Answered
C0077308,P01016,P04243,2025-10-13 23:49:12,254,Voice,Answered
C0077309,P03884,P05365,2025-03-23 12:06:55,536,Voice,Answered
C0077310,P05385,P00681,2025-06-09 06:56:58,415,Voice,Answered
C0077311,P06286,P06398,2025-10-05 02:13:24,735,Voice,Missed
C0077312,P08061,P05139,2025-03-05 04:41:20,884,Voice,Answered
C0077313,P07903,P03814,2025-05-16 07:02:01,840,Voice,Answered
C0077314,P09885,P04589,2025-11-08 09:59:18,476,SMS,Answered
C0077315,P08759,P02036,2025-09-18 23:52:12,559,Voice,Answered
C0077316,P05537,P09117,2025-05-07 13:15:52,68,VoIP,Answered
C0077317,P03788,P00788,2025-06-19 00:42:10,69,Voice,Answered
C0077318,P06225,P09674,2025-04-15 05:31:52,401,Voice,Answered
C0077319,P01240,P04478,2025-03-23 13:15:25,602,Voice,Answered
C0077320,P07135,P05096,2025-09-06 10:52:50,372,Voice,Answered
C0077321,P02955,P02241,2025-03-18 19:36:51,378,VoIP,Missed
C0077322,P03517,P03561,2025-01-26 02:50:23,35,Voice,Answered
C0077323,P01351,P00844,2025-09-10 21:33:25,145,Voice,Answered
C0077324,P07808,P03055,2025-02-23 20:21:51,654,Voice,Answered
C0077325,P08221,P07041,2025-09-29 19:19:01,484,Voice,Answered
C0077326,P04281,P01257,2025-05-09 14:48:35,180,Voice,Answered
C0077327,P01032,P06974,2025-12-25 20:40:14,203,VoIP,Missed
C0077328,P00990,P02540,2025-03-06 23:16:33,156,Voice,Missed
C0077329,P08176,P02520,2025-09-08 06:31:35,211,Voice,Answered
C0077330,P06627,P01967,2025-08-11 22:45:34,432,Voice,Answered
C0077331,P07807,P06033,2025-02-06 03:11:12,308,Voice,Answered
C0077332,P02382,P07874,2025-04-02 17:52:01,324,Voice,Answered
C0077333,P07684,P08237,2025-04-01 14:40:35,17,Voice,Answered
C0077334,P02618,P06373,2025-04-15 11:20:24,263,Voice,Answered
C0077335,P03989,P05216,2025-05-04 08:22:52,886,Voice,Answered
C0077336,P07342,P01223,2025-08-29 23:18:11,149,Voice,Answered
C0077337,P00805,P06105,2025-08-18 03:40:00,249,Voice,Answered
C0077338,P03642,P07811,2025-09-03 23:29:09,895,Voice,Voicemail
C0077339,P02099,P09960,2025-09-07 10:28:44,891,SMS,Answered
C0077340,P01296,P06726,2025-07-01 19:54:53,162,Voice,Answered
C0077341,P00459,P00434,2025-09-05 08:16:16,160,SMS,Answered
C0077342,P03002,P09362,2025-06-07 12:33:33,657,SMS,Answered
C0077343,P00781,P09166,2025-07-29 16:40:03,352,Voice,Answered
C0077344,P02143,P03709,2025-09-19 21:30:20,371,Voice,Answered
C0077345,P06449,P08908,2025-12-20 23:19:50,317,Voice,Answered
C0077346,P05299,P09110,2025-07-13 05:41:40,618,VoIP,Answered
C0077347,P02279,P00384,2025-05-15 03:09:42,856,Voice,Answered
C0077348,P07471,P07211,2025-10-10 04:51:22,535,Voice,Answered
C0077349,P02241,P06112,2025-01-24 21:34:18,195,Voice,Answered
C0077350,P06201,P06839,2025-11-10 06:52:20,210,Voice,Answered
C0077351,P04638,P06895,2025-09-23 04:53:05,759,VoIP,Answered
C0077352,P00002,P04581,2025-04-29 08:03:08,718,Voice,Answered
C0077353,P09183,P08337,2025-05-23 01:28:01,816,SMS,Answered
C0077354,P00023,P01918,2025-05-29 00:50:45,655,Voice,Answered
C0077355,P04457,P08921,2025-12-03 10:10:23,174,Voice,Missed
C0077356,P06652,P05994,2025-05-30 11:45:19,146,VoIP,Answered
C0077357,P08736,P08649,2025-01-21 22:31:23,532,Voice,Answered
C0077358,P06436,P06091,2025-05-16 11:00:00,533,Voice,Missed
C0077359,P02169,P07211,2025-12-01 20:01:13,650,Voice,Answered
C0077360,P08804,P07773,2025-12-03 12:42:57,506,Voice,Missed
C0077361,P07648,P07033,2025-02-08 22:26:47,455,VoIP,Answered
C0077362,P04935,P08211,2025-03-30 13:18:27,765,VoIP,Answered
C0077363,P09902,P01012,2025-10-23 04:39:16,750,VoIP,Answered
C0077364,P00113,P09380,2025-03-04 13:13:00,542,Voice,Answered
C0077365,P00917,P08974,2025-07-17 14:53:28,402,Voice,Answered
C0077366,P05922,P07970,2025-04-05 12:02:27,141,Voice,Answered
C0077367,P08039,P01205,2025-11-23 12:04:04,570,Voice,Answered
C0077368,P00109,P04180,2025-01-28 09:03:14,82,Voice,Voicemail
C0077369,P04067,P02577,2025-05-28 07:29:52,761,Voice,Answered
C0077370,P03341,P06927,2025-09-01 00:29:27,777,Voice,Answered
C0077371,P02050,P08495,2025-04-11 18:44:36,642,VoIP,Missed
C0077372,P09744,P09350,2025-07-12 06:25:56,662,Voice,Answered
C0077373,P09117,P05800,2025-10-18 00:55:34,578,Voice,Answered
C0077374,P01534,P01327,2025-12-10 21:12:44,33,Voice,Answered
C0077375,P00364,P06850,2025-06-24 17:35:15,692,Voice,Answered
C0077376,P08210,P01285,2025-09-19 06:36:09,131,Voice,Answered
C0077377,P04028,P06586,2025-07-06 07:53:43,631,Voice,Answered
C0077378,P03619,P01951,2025-10-29 01:08:42,213,VoIP,Answered
C0077379,P06048,P08460,2025-08-04 21:37:22,871,Voice,Answered
C0077380,P04114,P04546,2025-12-23 16:37:48,724,Voice,Answered
C0077381,P09785,P01635,2025-08-10 02:29:21,465,Voice,Answered
C0077382,P09202,P05186,2025-07-21 16:59:51,797,SMS,Answered
C0077383,P06083,P09922,2025-01-01 08:31:55,577,Voice,Answered
C0077384,P06199,P07389,2025-01-30 02:43:17,627,VoIP,Answered
C0077385,P02613,P02082,2025-07-23 07:12:08,34,Voice,Answered
C0077386,P09318,P06684,2025-06-19 20:35:11,385,Voice,Answered
C0077387,P01732,P06638,2025-11-04 14:42:34,559,Voice,Answered
C0077388,P00653,P07523,2025-08-23 05:58:06,867,Voice,Voicemail
C0077389,P08715,P04149,2025-05-01 07:54:45,121,Voice,Answered
C0077390,P09009,P08834,2025-12-22 10:21:49,606,VoIP,Answered
C0077391,P09963,P04081,2025-11-06 02:04:28,76,Voice,Answered
C0077392,P05915,P05916,2025-04-19 02:02:07,58,SMS,Answered
C0077393,P03113,P05678,2025-11-12 16:49:02,247,VoIP,Answered
C0077394,P02887,P02706,2025-10-05 04:20:49,33,Voice,Answered
C0077395,P04437,P02164,2025-12-23 12:52:57,467,VoIP,Answered
C0077396,P07750,P03336,2025-09-29 10:25:18,375,Voice,Answered
C0077397,P00246,P08102,2025-01-01 14:33:03,278,SMS,Missed
C0077398,P02759,P05694,2025-06-20 01:10:53,851,Voice,Voicemail
C0077399,P07890,P02370,2025-12-01 11:06:36,25,Voice,Answered
C0077400,P06431,P08724,2025-04-17 11:50:47,103,Voice,Answered
C0077401,P03970,P04031,2025-04-23 07:59:09,889,VoIP,Answered
C0077402,P07593,P00615,2025-06-01 08:29:07,694,Voice,Answered
C0077403,P01959,P03808,2025-08-18 02:43:38,460,Voice,Answered
C0077404,P03843,P06310,2025-06-21 10:24:15,688,Voice,Answered
