transaction_id,sender_id,receiver_id,amount_inr,date,method,location,risk_label
T0023457,P03423,P06056,886539,2025-05-22,Wallet,Ahmedabad,Suspicious
T0023458,P01281,P07294,69213,2025-02-15,UPI,Vadodara,Normal
T0023459,P03708,P00556,69560,2025-09-26,UPI,Mumbai,Normal
T0023460,P00277,P08203,30018,2025-04-22,Bank Transfer,Indore,Suspicious
T0023461,P04399,P06237,70243,2025-08-08,Bank Transfer,Vadodara,Normal
T0023462,P01003,P01708,14330,2025-11-11,UPI,Kolkata,Suspicious
T0023463,P08296,P02847,274845,2025-01-21,UPI,Jaipur,Suspicious
T0023464,P02837,P01436,18508,2025-09-30,UPI,Ahmedabad,Normal
T0023465,P03227,P01181,86229,2025-03-01,Wallet,Surat,Normal
T0023466,P08613,P09812,30346,2025-04-23,Wallet,Rajkot,Normal
T0023467,P05492,P09289,233356,2025-04-11,Crypto,Jaipur,Normal
T0023468,P01554,P07015,125327,2025-03-11,Crypto,Rajkot,Normal
T0023469,P06742,P00180,96809,2025-08-06,Wallet,Ahmedabad,Normal
T0023470,P05140,P03958,138717,2025-11-29,Bank Transfer,Hyderabad,Normal
T0023471,P04612,P06737,107658,2025-02-04,Cash,Rajkot,Normal
T0023472,P05416,P06427,72495,2025-09-22,Crypto,Hyderabad,Normal
T0023473,P00114,P07066,11043,2025-02-27,Wallet,Bengaluru,Normal
T0023474,P01993,P01994,215075,2025-07-20,Bank Transfer,Mumbai,Normal
T0023475,P01664,P09055,75601,2025-11-29,Bank Transfer,Surat,Normal
T0023476,P01325,P03309,26690,2025-02-08,UPI,Rajkot,Normal
T0023477,P01919,P07651,6356,2025-05-19,Bank Transfer,Pune,Normal
T0023478,P02048,P04109,92341,2025-07-06,Wallet,Delhi,Suspicious
T0023479,P07621,P08123,52422,2025-01-10,Cash,Indore,Normal
T0023480,P03851,P03852,33776,2025-06-22,Cash,Surat,Normal
T0023481,P00572,P03204,73468,2025-07-17,Cash,Kolkata,Normal
T0023482,P09958,P09731,156456,2025-10-10,UPI,Bengaluru,Normal
T0023483,P05434,P08801,373757,2025-06-08,Bank Transfer,Pune,Suspicious
T0023484,P07482,P02409,121398,2025-10-24,Cash,Rajkot,Normal
T0023485,P04390,P08538,34557,2025-03-20,UPI,Mumbai,Normal
T0023486,P08147,P05926,35468,2025-08-24,Crypto,Hyderabad,Normal
T0023487,P03149,P01132,34498,2025-03-22,UPI,Vadodara,Normal
T0023488,P08356,P03788,17056,2025-02-27,Cash,Delhi,Normal
T0023489,P05915,P08432,28556,2025-11-05,Crypto,Vadodara,Normal
T0023490,P06103,P02226,224681,2025-10-26,Wallet,Kolkata,Normal
T0023491,P00213,P00887,103477,2025-07-05,UPI,Jaipur,Normal
T0023492,P02679,P07129,17689,2025-09-27,Bank Transfer,Ahmedabad,Normal
T0023493,P05896,P09727,238808,2025-03-24,Bank Transfer,Kolkata,Normal
T0023494,P06886,P07558,29835,2025-03-10,Bank Transfer,Jaipur,Normal
T0023495,P06400,P07607,134238,2025-07-31,Wallet,Pune,Normal
T0023496,P08538,P06092,10244,2025-03-23,Wallet,Hyderabad,Normal
T0023497,P08343,P02803,62861,2025-04-16,UPI,Indore,Normal
T0023498,P06888,P01530,23949,2025-07-06,Cash,Rajkot,Normal
T0023499,P04733,P03688,220660,2025-03-02,UPI,Rajkot,Normal
T0023500,P04790,P00353,51570,2025-04-12,Crypto,Bengaluru,Normal
T0023501,P01681,P02623,719498,2025-09-16,Bank Transfer,Mumbai,Suspicious
T0023502,P03114,P09140,956293,2025-03-19,UPI,Rajkot,Suspicious
T0023503,P01485,P04985,47342,2025-05-07,Crypto,Pune,Normal
T0023504,P05592,P04455,197129,2025-06-05,UPI,Rajkot,Normal
T0023505,P08854,P03107,19992,2025-09-03,Bank Transfer,Vadodara,Normal
T0023506,P08183,P03379,166881,2025-01-07,Crypto,Rajkot,Normal
T0023507,P07200,P07344,215639,2025-10-03,Bank Transfer,Hyderabad,Normal
T0023508,P00984,P09684,97751,2025-05-13,UPI,Bengaluru,Normal
T0023509,P06437,P01898,95877,2025-08-28,Crypto,Rajkot,Normal
T0023510,P01910,P09597,358764,2025-05-11,UPI,Mumbai,Suspicious
T0023511,P08267,P08764,16741,2025-06-22,Bank Transfer,Pune,Normal
T0023512,P05136,P04547,28393,2025-02-05,Bank Transfer,Pune,Normal
T0023513,P08263,P05804,83283,2025-05-09,Bank Transfer,Bengaluru,Normal
T0023514,P01083,P06144,15571,2025-09-07,Bank Transfer,Rajkot,Normal
T0023515,P04456,P01912,116850,2025-02-18,UPI,Ahmedabad,Normal
T0023516,P05846,P01428,29601,2025-12-14,Bank Transfer,Bengaluru,Normal
T0023517,P00905,P06241,46627,2025-12-22,Bank Transfer,Vadodara,Normal
T0023518,P03325,P04905,85153,2025-04-13,Cash,Delhi,Normal
T0023519,P04072,P07943,6072,2025-09-04,Bank Transfer,Surat,Normal
T0023520,P04466,P00196,116733,2025-06-30,Cash,Hyderabad,Suspicious
T0023521,P01848,P00993,2258577,2025-03-08,Crypto,Rajkot,Suspicious
T0023522,P00424,P09698,51392,2025-11-07,Bank Transfer,Ahmedabad,Normal
T0023523,P09748,P09676,227980,2025-12-04,UPI,Delhi,Suspicious
T0023524,P08355,P01580,48128,2025-12-28,Bank Transfer,Surat,Normal
T0023525,P01435,P09217,199201,2025-12-02,Bank Transfer,Kolkata,Normal
T0023526,P00514,P06702,43223,2025-04-15,UPI,Ahmedabad,Normal
T0023527,P06429,P09791,15940,2025-04-29,UPI,Kolkata,Normal
T0023528,P05786,P04165,6566,2025-07-14,Cash,Rajkot,Normal
T0023529,P03796,P05434,108519,2025-05-27,Bank Transfer,Bengaluru,Normal
T0023530,P05156,P00965,59936,2025-12-31,UPI,Jaipur,Normal
T0023531,P04279,P06811,76204,2025-08-20,UPI,Vadodara,Normal
T0023532,P08832,P02045,38125,2025-07-27,Bank Transfer,Rajkot,Suspicious
T0023533,P01023,P08567,852893,2025-08-23,Cash,Indore,Suspicious
T0023534,P00185,P07820,54170,2025-08-11,Bank Transfer,Hyderabad,Normal
T0023535,P04915,P01343,73867,2025-03-24,Bank Transfer,Indore,Normal
T0023536,P09795,P06227,29024,2025-07-23,Wallet,Delhi,Normal
T0023537,P05321,P08871,93363,2025-09-28,Cash,Kolkata,Normal
T0023538,P05293,P07208,479155,2025-05-24,UPI,Delhi,Suspicious
T0023539,P05020,P01428,38388,2025-12-13,UPI,Hyderabad,Normal
T0023540,P09747,P03841,108330,2025-04-28,Cash,Pune,Normal
T0023541,P08885,P03301,126636,2025-11-23,UPI,Delhi,Normal
T0023542,P06619,P05031,5539,2025-03-17,Bank Transfer,Kolkata,Normal
T0023543,P02275,P04397,47503,2025-05-05,Wallet,Mumbai,Normal
T0023544,P02741,P09936,31424,2025-07-10,UPI,Ahmedabad,Normal
T0023545,P01794,P05843,27905,2025-06-17,UPI,Ahmedabad,Normal
T0023546,P06043,P06061,57157,2025-10-05,Bank Transfer,Ahmedabad,Normal
T0023547,P05674,P03300,11532,2025-06-19,Cash,Vadodara,Normal
T0023548,P08607,P00942,29591,2025-02-18,Bank Transfer,Surat,Normal
T0023549,P08954,P05490,168812,2025-11-27,UPI,Surat,Normal
T0023550,P05512,P05196,158989,2025-10-07,UPI,Delhi,Normal
T0023551,P00635,P09585,121577,2025-04-16,Bank Transfer,Surat,Normal
T0023552,P06099,P04554,31877,2025-01-29,Bank Transfer,Kolkata,Normal
T0023553,P08126,P00676,31287,2025-01-30,Bank Transfer,Mumbai,Normal
T0023554,P00782,P02696,9741,2025-06-20,Cash,Mumbai,Normal
T0023555,P06260,P06724,56806,2025-04-21,Bank Transfer,Rajkot,Normal
T0023556,P01175,P00899,85278,2025-10-10,Cash,Ahmedabad,Normal
T0023557,P06774,P09295,24808,2025-04-05,Bank Transfer,Delhi,Normal
T0023558,P02431,P06660,6057,2025-12-13,UPI,Jaipur,Normal
T0023559,P08896,P01844,70752,2025-10-05,UPI,Jaipur,Normal
T0023560,P04365,P03048,54464,2025-10-20,Bank Transfer,Indore,Normal
T0023561,P02511,P05684,360799,2025-03-31,Bank Transfer,Ahmedabad,Suspicious
T0023562,P06838,P08185,252420,2025-04-05,Bank Transfer,Hyderabad,Normal
T0023563,P03881,P07834,104971,2025-12-11,Wallet,Delhi,Normal
T0023564,P06569,P00736,24748,2025-12-23,UPI,Mumbai,Normal
T0023565,P09651,P08681,428510,2025-04-17,UPI,Vadodara,Suspicious
T0023566,P02329,P03208,68205,2025-10-26,Cash,Mumbai,Suspicious
T0023567,P08836,P03195,113078,2025-03-08,Bank Transfer,Delhi,Normal
T0023568,P00776,P08282,32531,2025-09-25,Crypto,Surat,Normal
T0023569,P05193,P06136,34672,2025-01-14,UPI,Bengaluru,Normal
T0023570,P08657,P08802,81527,2025-01-13,UPI,Mumbai,Normal
T0023571,P09909,P07389,261344,2025-05-13,Crypto,Surat,Suspicious
T0023572,P07578,P03225,52606,2025-06-05,UPI,Surat,Normal
T0023573,P03058,P08376,131545,2025-01-23,Cash,Rajkot,Normal
T0023574,P08218,P08424,82999,2025-06-28,Bank Transfer,Surat,Normal
T0023575,P05859,P05888,499243,2025-08-08,Cash,Vadodara,Suspicious
T0023576,P09762,P01693,65359,2025-10-18,UPI,Kolkata,Normal
T0023577,P03589,P09254,118365,2025-08-21,Bank Transfer,Delhi,Normal
T0023578,P04321,P06069,116390,2025-03-11,Bank Transfer,Indore,Normal
T0023579,P00812,P02678,17237,2025-01-21,Bank Transfer,Surat,Normal
T0023580,P03289,P07591,19110,2025-10-22,Bank Transfer,Mumbai,Normal
T0023581,P03875,P03887,285668,2025-07-28,Bank Transfer,Indore,Normal
T0023582,P04062,P03098,751796,2025-04-08,UPI,Rajkot,Suspicious
T0023583,P02460,P00984,23118,2025-02-25,UPI,Indore,Normal
T0023584,P03670,P01948,29291,2025-03-01,Bank Transfer,Pune,Normal
T0023585,P04175,P06734,90933,2025-08-28,UPI,Rajkot,Normal
T0023586,P07456,P02723,21334,2025-08-08,UPI,Delhi,Normal
T0023587,P03660,P07361,110301,2025-09-09,Bank Transfer,Ahmedabad,Normal
T0023588,P05362,P05377,243576,2025-08-02,Crypto,Pune,Normal
T0023589,P08638,P01079,98618,2025-01-06,UPI,Vadodara,Normal
T0023590,P08102,P08060,119526,2025-08-28,Bank Transfer,Ahmedabad,Normal
T0023591,P02942,P04807,239870,2025-12-22,Bank Transfer,Delhi,Normal
T0023592,P08115,P05654,21614,2025-09-17,Bank Transfer,Jaipur,Normal
T0023593,P08906,P01030,34001,2025-07-21,Bank Transfer,Mumbai,Normal
T0023594,P04276,P04475,27415,2025-02-11,Bank Transfer,Hyderabad,Normal
T0023595,P04460,P09644,29424,2025-02-06,UPI,Pune,Normal
T0023596,P07700,P08562,75561,2025-07-02,Wallet,Ahmedabad,Normal
T0023597,P06255,P02996,41243,2025-07-14,Crypto,Ahmedabad,Normal
T0023598,P05791,P05333,194610,2025-01-04,Cash,Surat,Normal
T0023599,P08006,P08669,826446,2025-07-13,Cash,Hyderabad,Suspicious
T0023600,P07215,P08932,53341,2025-09-13,Bank Transfer,Ahmedabad,Normal
T0023601,P09991,P03951,110555,2025-01-10,Wallet,Jaipur,Normal
T0023602,P06427,P01792,54046,2025-05-01,UPI,Rajkot,Normal
T0023603,P07471,P00606,28723,2025-04-15,UPI,Delhi,Suspicious
T0023604,P09579,P04976,14994,2025-05-26,Wallet,Jaipur,Normal
T0023605,P03760,P02301,222034,2025-04-01,Crypto,Vadodara,Normal
T0023606,P00978,P09703,170350,2025-09-17,Wallet,Vadodara,Normal
T0023607,P04239,P02651,182668,2025-05-03,UPI,Delhi,Normal
T0023608,P09268,P09404,74062,2025-02-26,Wallet,Rajkot,Normal
T0023609,P03965,P02830,64613,2025-09-24,Bank Transfer,Surat,Normal
T0023610,P00694,P01549,39721,2025-03-04,UPI,Kolkata,Normal
T0023611,P09085,P07831,365326,2025-09-15,UPI,Rajkot,Suspicious
T0023612,P03495,P00433,38336,2025-04-17,Crypto,Delhi,Normal
T0023613,P00885,P07217,422160,2025-02-02,Bank Transfer,Delhi,Suspicious
T0023614,P00264,P03303,35746,2025-05-30,UPI,Hyderabad,Normal
T0023615,P01682,P03560,118271,2025-08-21,UPI,Delhi,Normal
T0023616,P04609,P07143,23481,2025-08-09,Cash,Ahmedabad,Normal
T0023617,P09022,P00989,98294,2025-06-13,UPI,Surat,Normal
T0023618,P07988,P02042,220288,2025-04-18,Bank Transfer,Surat,Normal
T0023619,P09208,P09016,35221,2025-07-06,Bank Transfer,Vadodara,Normal
T0023620,P04084,P09331,1026000,2025-04-08,UPI,Mumbai,Suspicious
T0023621,P09288,P07652,95225,2025-01-19,UPI,Indore,Suspicious
T0023622,P00959,P08038,48560,2025-12-28,Bank Transfer,Rajkot,Normal
T0023623,P03726,P07697,370692,2025-05-07,Bank Transfer,Rajkot,Suspicious
T0023624,P01637,P02147,383789,2025-12-16,UPI,Delhi,Suspicious
T0023625,P08845,P01516,14401,2025-03-30,Bank Transfer,Surat,Normal
T0023626,P05755,P03559,85577,2025-07-22,Bank Transfer,Rajkot,Normal
T0023627,P03044,P04099,27932,2025-06-04,UPI,Surat,Normal
T0023628,P09009,P08432,270277,2025-11-28,Bank Transfer,Delhi,Normal
T0023629,P09624,P03238,24070,2025-05-15,Bank Transfer,Ahmedabad,Normal
T0023630,P01168,P02230,200600,2025-02-10,Bank Transfer,Bengaluru,Normal
T0023631,P06801,P02903,2634,2025-03-04,Wallet,Kolkata,Normal
T0023632,P01573,P06639,48336,2025-09-23,Bank Transfer,Surat,Normal
T0023633,P03604,P03105,68961,2025-06-22,Crypto,Indore,Normal
T0023634,P06303,P03063,200482,2025-02-19,Crypto,Kolkata,Normal
T0023635,P05851,P09570,91518,2025-05-08,UPI,Pune,Normal
T0023636,P04204,P07325,21868,2025-06-09,Bank Transfer,Jaipur,Normal
T0023637,P03978,P04574,183075,2025-10-16,UPI,Delhi,Normal
T0023638,P01682,P06139,77673,2025-03-20,Bank Transfer,Pune,Normal
T0023639,P08376,P00749,15007,2025-03-31,UPI,Kolkata,Normal
T0023640,P07259,P04193,69441,2025-12-18,Crypto,Delhi,Normal
T0023641,P04851,P04806,144022,2025-05-17,Crypto,Rajkot,Normal
T0023642,P07589,P07294,86021,2025-03-13,Cash,Bengaluru,Normal
T0023643,P08750,P02377,304955,2025-01-29,Bank Transfer,Pune,Suspicious
T0023644,P08123,P06095,54696,2025-01-03,Crypto,Mumbai,Normal
T0023645,P06022,P04930,84919,2025-07-14,UPI,Pune,Normal
T0023646,P02756,P09473,12531,2025-02-24,UPI,Surat,Normal
T0023647,P02249,P01868,249621,2025-02-21,Bank Transfer,Vadodara,Normal
T0023648,P07248,P04233,56989,2025-03-04,UPI,Bengaluru,Normal
T0023649,P06771,P05001,63292,2025-04-05,Cash,Vadodara,Normal
T0023650,P07549,P01614,124210,2025-01-28,UPI,Indore,Normal
T0023651,P03156,P03968,70554,2025-01-30,Bank Transfer,Delhi,Normal
T0023652,P06013,P01024,14571,2025-09-08,Bank Transfer,Surat,Normal
T0023653,P05281,P07834,628441,2025-04-24,Bank Transfer,Kolkata,Suspicious
T0023654,P09565,P03878,19949,2025-12-18,Bank Transfer,Rajkot,Normal
T0023655,P00285,P08969,242966,2025-05-01,Cash,Delhi,Normal
T0023656,P00847,P05317,40870,2025-05-29,Bank Transfer,Delhi,Normal
T0023657,P06059,P03261,178964,2025-12-07,Bank Transfer,Ahmedabad,Normal
T0023658,P02564,P04094,278695,2025-07-18,UPI,Mumbai,Normal
T0023659,P04495,P05735,79389,2025-03-20,Crypto,Delhi,Normal
T0023660,P08176,P00233,37295,2025-10-08,Wallet,Pune,Normal
T0023661,P02633,P07480,73151,2025-11-22,Crypto,Vadodara,Suspicious
T0023662,P03418,P02705,91515,2025-06-07,Bank Transfer,Delhi,Normal
T0023663,P02886,P05348,303100,2025-11-25,UPI,Surat,Suspicious
T0023664,P04853,P06818,64657,2025-10-19,Wallet,Bengaluru,Normal
T0023665,P05563,P09570,86118,2025-06-14,Bank Transfer,Bengaluru,Normal
T0023666,P01670,P07312,544060,2025-08-26,Cash,Delhi,Suspicious
T0023667,P02021,P01327,25729,2025-05-11,UPI,Pune,Normal
T0023668,P03002,P03168,67941,2025-07-10,Crypto,Bengaluru,Normal
T0023669,P07895,P03314,15640,2025-01-17,Bank Transfer,Kolkata,Normal
T0023670,P02858,P09854,22428,2025-12-09,UPI,Ahmedabad,Normal
T0023671,P01993,P08630,138106,2025-04-15,UPI,Bengaluru,Normal
T0023672,P05678,P05241,347275,2025-03-06,Cash,Pune,Suspicious
T0023673,P03570,P04536,116458,2025-07-24,UPI,Indore,Normal
T0023674,P07922,P01959,159388,2025-02-25,Bank Transfer,Kolkata,Normal
T0023675,P02779,P09211,21592,2025-03-16,UPI,Ahmedabad,Normal
T0023676,P06256,P01754,128204,2025-07-27,UPI,Bengaluru,Normal
T0023677,P00770,P03661,201170,2025-09-27,Bank Transfer,Surat,Normal
T0023678,P07413,P00249,79767,2025-08-05,Cash,Indore,Normal
T0023679,P03280,P01509,43113,2025-03-17,Cash,Rajkot,Normal
T0023680,P03602,P07812,75526,2025-03-20,Bank Transfer,Surat,Normal
T0023681,P09260,P06300,24178,2025-05-13,Bank Transfer,Mumbai,Normal
T0023682,P00738,P03597,47259,2025-03-13,UPI,Delhi,Normal
T0023683,P04835,P01804,26366,2025-01-05,Bank Transfer,Indore,Normal
T0023684,P09296,P06309,18568,2025-03-15,Bank Transfer,Rajkot,Normal
T0023685,P09482,P03372,109349,2025-06-15,UPI,Pune,Normal
T0023686,P04331,P02036,142619,2025-09-24,Bank Transfer,Surat,Normal
T0023687,P07110,P06354,532485,2025-04-23,Bank Transfer,Hyderabad,Suspicious
T0023688,P01634,P05080,162458,2025-06-06,UPI,Rajkot,Normal
T0023689,P04677,P09688,16382,2025-10-21,Bank Transfer,Delhi,Normal
T0023690,P06272,P08278,31685,2025-12-14,UPI,Surat,Normal
T0023691,P04365,P06579,83189,2025-12-25,Crypto,Rajkot,Normal
T0023692,P03483,P03502,28387,2025-04-02,Bank Transfer,Surat,Normal
T0023693,P07718,P03974,30737,2025-03-06,UPI,Delhi,Suspicious
T0023694,P03577,P03396,12312,2025-04-16,Wallet,Hyderabad,Normal
T0023695,P05792,P09594,23589,2025-11-17,Cash,Delhi,Suspicious
T0023696,P04446,P07326,182801,2025-03-06,Wallet,Pune,Normal
T0023697,P07709,P00844,25767,2025-06-17,UPI,Mumbai,Normal
T0023698,P00945,P05959,65001,2025-05-13,Bank Transfer,Vadodara,Normal
T0023699,P04704,P01386,270970,2025-09-10,UPI,Mumbai,Normal
T0023700,P08420,P06189,47512,2025-12-01,Cash,Delhi,Normal
T0023701,P02650,P08712,48147,2025-06-27,Cash,Kolkata,Normal
T0023702,P02323,P05331,3103899,2025-09-07,Cash,Bengaluru,Suspicious
T0023703,P01560,P07010,46672,2025-06-22,Bank Transfer,Hyderabad,Normal
T0023704,P01963,P06431,17933,2025-05-28,Bank Transfer,Kolkata,Normal
T0023705,P06364,P08717,413655,2025-02-26,UPI,Delhi,Suspicious
T0023706,P09499,P00351,43561,2025-10-24,Cash,Indore,Suspicious
T0023707,P06270,P07836,188771,2025-05-12,Bank Transfer,Kolkata,Normal
T0023708,P00319,P05135,706892,2025-10-21,Crypto,Surat,Suspicious
T0023709,P01775,P06211,13197,2025-03-29,Bank Transfer,Jaipur,Normal
T0023710,P04040,P05534,9730,2025-11-25,UPI,Delhi,Normal
T0023711,P07229,P07450,445541,2025-08-28,Bank Transfer,Ahmedabad,Suspicious
T0023712,P08499,P05310,8251,2025-06-29,Bank Transfer,Indore,Normal
T0023713,P05791,P00420,508653,2025-11-23,Bank Transfer,Bengaluru,Suspicious
T0023714,P01913,P02432,46205,2025-06-15,UPI,Vadodara,Normal
T0023715,P01502,P03613,1232656,2025-05-13,Cash,Jaipur,Suspicious
T0023716,P01212,P07840,54491,2025-09-17,Bank Transfer,Mumbai,Normal
T0023717,P01370,P03550,34568,2025-10-09,Bank Transfer,Bengaluru,Normal
T0023718,P08583,P09783,942935,2025-10-31,Bank Transfer,Bengaluru,Suspicious
T0023719,P06911,P00009,120675,2025-09-10,Crypto,Vadodara,Normal
T0023720,P07568,P08103,93813,2025-02-12,Bank Transfer,Surat,Normal
T0023721,P01768,P04494,139131,2025-04-07,UPI,Jaipur,Normal
T0023722,P08036,P00563,196386,2025-12-14,UPI,Jaipur,Normal
T0023723,P08157,P06941,41719,2025-11-08,UPI,Kolkata,Normal
T0023724,P02807,P09618,27556,2025-04-28,Bank Transfer,Bengaluru,Normal
T0023725,P07521,P05818,27718,2025-03-04,Cash,Indore,Normal
T0023726,P06298,P09815,90870,2025-09-29,UPI,Rajkot,Normal
T0023727,P05279,P06108,71457,2025-01-22,UPI,Rajkot,Normal
T0023728,P09262,P09461,164777,2025-11-20,Wallet,Mumbai,Suspicious
T0023729,P08509,P08451,543096,2025-03-18,Cash,Mumbai,Suspicious
T0023730,P00805,P01173,32906,2025-02-02,Bank Transfer,Delhi,Normal
T0023731,P03037,P00652,14031,2025-05-22,UPI,Surat,Normal
T0023732,P00923,P06975,74474,2025-01-30,UPI,Kolkata,Normal
T0023733,P05479,P01879,159788,2025-04-11,UPI,Bengaluru,Normal
T0023734,P01873,P02949,136619,2025-03-07,UPI,Jaipur,Normal
T0023735,P03261,P04379,97475,2025-02-13,Bank Transfer,Indore,Suspicious
T0023736,P08483,P04484,78674,2025-05-18,UPI,Vadodara,Normal
T0023737,P01492,P07439,140160,2025-03-05,Crypto,Vadodara,Normal
T0023738,P00445,P09592,154249,2025-09-25,Bank Transfer,Surat,Normal
T0023739,P02087,P04759,78415,2025-02-13,Wallet,Ahmedabad,Normal
T0023740,P07063,P07559,68579,2025-06-16,Bank Transfer,Pune,Normal
T0023741,P00636,P02751,14685,2025-08-01,UPI,Mumbai,Normal
T0023742,P07528,P01444,26457,2025-11-28,UPI,Vadodara,Normal
T0023743,P04930,P04272,66504,2025-04-08,Bank Transfer,Jaipur,Normal
T0023744,P00267,P03281,34859,2025-07-30,UPI,Pune,Normal
T0023745,P05527,P04259,6449,2025-06-23,UPI,Kolkata,Normal
T0023746,P07942,P05747,39223,2025-02-15,Cash,Kolkata,Normal
T0023747,P01227,P01228,25620,2025-02-15,Crypto,Delhi,Normal
T0023748,P06709,P06129,44356,2025-08-08,Cash,Jaipur,Normal
T0023749,P00768,P07623,82430,2025-08-09,UPI,Surat,Normal
T0023750,P03188,P06569,184260,2025-12-05,UPI,Pune,Normal
T0023751,P00287,P04404,901850,2025-11-10,UPI,Indore,Suspicious
T0023752,P05147,P04093,249824,2025-03-14,Cash,Surat,Normal
T0023753,P03062,P04436,106708,2025-05-20,Crypto,Indore,Normal
T0023754,P07304,P00114,50247,2025-05-03,Crypto,Kolkata,Normal
T0023755,P02613,P06581,23851,2025-12-16,Bank Transfer,Ahmedabad,Normal
T0023756,P05966,P06523,36982,2025-03-26,UPI,Pune,Normal
T0023757,P01675,P06335,59542,2025-10-02,Wallet,Jaipur,Normal
T0023758,P04720,P06221,64236,2025-04-29,Bank Transfer,Rajkot,Normal
T0023759,P03569,P03793,65791,2025-11-03,UPI,Surat,Normal
T0023760,P04711,P00614,10880,2025-12-06,UPI,Vadodara,Normal
T0023761,P01708,P01908,127037,2025-04-21,Wallet,Surat,Normal
T0023762,P06967,P07467,349455,2025-09-24,Crypto,Bengaluru,Suspicious
T0023763,P06249,P02590,48152,2025-06-06,Cash,Surat,Normal
T0023764,P06122,P08843,20318,2025-04-12,Wallet,Surat,Normal
T0023765,P02613,P04901,95586,2025-04-19,UPI,Bengaluru,Normal
T0023766,P07904,P04999,251448,2025-05-03,Bank Transfer,Kolkata,Normal
T0023767,P03899,P01435,659815,2025-07-25,Bank Transfer,Vadodara,Suspicious
T0023768,P00512,P01960,88259,2025-12-21,Bank Transfer,Kolkata,Normal
T0023769,P00493,P03662,61924,2025-01-10,Bank Transfer,Indore,Normal
T0023770,P03725,P09470,115313,2025-03-29,Bank Transfer,Kolkata,Normal
T0023771,P07012,P02759,23115,2025-08-29,Bank Transfer,Surat,Normal
T0023772,P01551,P02812,335602,2025-01-28,UPI,Jaipur,Suspicious
T0023773,P01443,P01690,176657,2025-07-20,Cash,Bengaluru,Normal
T0023774,P06987,P02085,49068,2025-11-17,UPI,Ahmedabad,Normal
T0023775,P09193,P06505,62123,2025-03-23,UPI,Surat,Suspicious
T0023776,P01235,P08385,436170,2025-02-19,Bank Transfer,Ahmedabad,Suspicious
T0023777,P01751,P05564,138557,2025-03-12,Bank Transfer,Bengaluru,Normal
T0023778,P05439,P07279,36125,2025-10-21,UPI,Rajkot,Normal
T0023779,P05382,P07363,309269,2025-01-13,Bank Transfer,Rajkot,Suspicious
T0023780,P07239,P09267,3203,2025-05-11,UPI,Hyderabad,Normal
T0023781,P04542,P07359,166550,2025-04-12,Bank Transfer,Indore,Normal
T0023782,P08841,P02071,35239,2025-04-08,Cash,Kolkata,Normal
T0023783,P03518,P08228,58445,2025-07-07,Crypto,Hyderabad,Normal
T0023784,P05248,P05919,237122,2025-09-26,UPI,Surat,Normal
T0023785,P06513,P06384,30391,2025-11-07,UPI,Ahmedabad,Normal
T0023786,P02552,P03081,203192,2025-11-23,UPI,Ahmedabad,Normal
T0023787,P01049,P02220,17050,2025-01-22,Bank Transfer,Mumbai,Suspicious
T0023788,P09673,P04986,45895,2025-10-19,Crypto,Jaipur,Normal
T0023789,P04029,P04971,49269,2025-09-21,Crypto,Hyderabad,Normal
T0023790,P00614,P03029,23590,2025-08-01,UPI,Indore,Normal
T0023791,P05293,P04041,77290,2025-03-26,Wallet,Ahmedabad,Normal
T0023792,P05758,P05989,38335,2025-08-24,Cash,Bengaluru,Normal
T0023793,P01980,P03857,79318,2025-07-07,Bank Transfer,Mumbai,Normal
T0023794,P05187,P00767,56732,2025-03-22,Wallet,Indore,Normal
T0023795,P04333,P07671,30364,2025-08-07,Wallet,Surat,Normal
T0023796,P01725,P01719,37880,2025-10-18,Bank Transfer,Ahmedabad,Suspicious
T0023797,P06769,P00334,507215,2025-07-29,Cash,Delhi,Suspicious
T0023798,P07964,P07328,339858,2025-01-15,Bank Transfer,Mumbai,Suspicious
T0023799,P04513,P04851,18930,2025-01-30,UPI,Hyderabad,Normal
